Heart Rate,altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,power,speed,timestamp
173,103.0,24,1044.0,103.0,1.0,173,0,111889,150,1.0,2021-07-20 21:28:44
166,102.0,25,1045.0,102.0,1.0,166,0,111996,150,1.0,2021-07-20 21:28:45
158,101.0,26,1046.0,101.0,1.0,158,0,112103,150,1.0,2021-07-20 21:28:46
150,100.0,27,1047.0,100.0,1.0,150,0,112210,150,1.0,2021-07-20 21:28:47
142,99.0,28,1048.0,99.0,1.0,142,0,112317,150,1.0,2021-07-20 21:28:48
134,98.0,29,1049.0,98.0,1.0,134,0,112424,150,1.0,2021-07-20 21:28:49
127,97.0,30,1050.0,97.0,1.0,127,0,112532,150,1.0,2021-07-20 21:28:50
119,96.0,31,1051.0,96.0,1.0,119,0,112639,150,1.0,2021-07-20 21:28:51
111,95.0,32,1052.0,95.0,1.0,111,0,112746,150,1.0,2021-07-20 21:28:52
103,94.0,33,1053.0,94.0,1.0,103,0,112853,150,1.0,2021-07-20 21:28:53
95,93.0,34,1054.0,93.0,1.0,95,0,112960,150,1.0,2021-07-20 21:28:54
87,92.0,35,1055.0,92.0,1.0,87,0,113068,150,1.0,2021-07-20 21:28:55
80,91.0,36,1056.0,91.0,1.0,80,0,113175,150,1.0,2021-07-20 21:28:56
72,90.0,37,1057.0,90.0,1.0,72,0,113282,150,1.0,2021-07-20 21:28:57
65,89.0,38,1058.0,89.0,1.0,65,0,113389,150,1.0,2021-07-20 21:28:58
58,88.0,39,1059.0,88.0,1.0,58,0,113496,150,1.0,2021-07-20 21:28:59
52,87.0,40,1060.0,87.0,1.0,52,0,113603,150,1.0,2021-07-20 21:29:00
46,86.0,41,1061.0,86.0,1.0,46,0,113711,150,1.0,2021-07-20 21:29:01
40,85.0,42,1062.0,85.0,1.0,40,0,113818,150,1.0,2021-07-20 21:29:02
34,84.0,43,1063.0,84.0,1.0,34,0,113925,150,1.0,2021-07-20 21:29:03
29,83.0,44,1064.0,83.0,1.0,29,0,114032,150,1.0,2021-07-20 21:29:04
24,82.0,45,1065.0,82.0,1.0,24,0,114139,150,1.0,2021-07-20 21:29:05
19,81.0,46,1066.0,81.0,1.0,19,0,114246,150,1.0,2021-07-20 21:29:06
15,80.0,47,1067.0,80.0,1.0,15,0,114354,150,1.0,2021-07-20 21:29:07
12,79.0,48,1068.0,79.0,1.0,12,0,114461,150,1.0,2021-07-20 21:29:08
8,78.0,49,1069.0,78.0,1.0,8,0,114568,150,1.0,2021-07-20 21:29:09
6,77.0,50,1070.0,77.0,1.0,6,0,114675,150,1.0,2021-07-20 21:29:10
3,76.0,51,1071.0,76.0,1.0,3,0,114782,150,1.0,2021-07-20 21:29:11
2,75.0,52,1072.0,75.0,1.0,2,0,114889,150,1.0,2021-07-20 21:29:12
1,74.0,53,1073.0,74.0,1.0,1,0,114997,150,1.0,2021-07-20 21:29:13
0,73.0,54,1074.0,73.0,1.0,0,0,115104,150,1.0,2021-07-20 21:29:14
0,72.0,55,1075.0,72.0,1.0,0,0,115211,150,1.0,2021-07-20 21:29:15
0,71.0,56,1076.0,71.0,1.0,0,0,115318,150,1.0,2021-07-20 21:29:16
1,70.0,57,1077.0,70.0,1.0,1,0,115425,150,1.0,2021-07-20 21:29:17
2,69.0,58,1078.0,69.0,1.0,2,0,115532,150,1.0,2021-07-20 21:29:18
3,68.0,59,1079.0,68.0,1.0,3,0,115640,150,1.0,2021-07-20 21:29:19
6,67.0,60,1080.0,67.0,1.0,6,0,115747,150,1.0,2021-07-20 21:29:20
8,66.0,61,1081.0,66.0,1.0,8,0,115854,150,1.0,2021-07-20 21:29:21
12,65.0,62,1082.0,65.0,1.0,12,0,115961,150,1.0,2021-07-20 21:29:22
15,64.0,63,1083.0,64.0,1.0,15,0,116068,150,1.0,2021-07-20 21:29:23
19,63.0,64,1084.0,63.0,1.0,19,0,116176,150,1.0,2021-07-20 21:29:24
24,62.0,65,1085.0,62.0,1.0,24,0,116283,150,1.0,2021-07-20 21:29:25
29,61.0,66,1086.0,61.0,1.0,29,0,116390,150,1.0,2021-07-20 21:29:26
34,60.0,67,1087.0,60.0,1.0,34,0,116497,150,1.0,2021-07-20 21:29:27
40,59.0,68,1088.0,59.0,1.0,40,0,116604,150,1.0,2021-07-20 21:29:28
46,58.0,69,1089.0,58.0,1.0,46,0,116711,150,1.0,2021-07-20 21:29:29
52,57.0,70,1090.0,57.0,1.0,52,0,116819,150,1.0,2021-07-20 21:29:30
58,56.0,71,1091.0,56.0,1.0,58,0,116926,150,1.0,2021-07-20 21:29:31
65,55.0,72,1092.0,55.0,1.0,65,0,117033,150,1.0,2021-07-20 21:29:32
72,54.0,73,1093.0,54.0,1.0,72,0,117140,150,1.0,2021-07-20 21:29:33
80,53.0,74,1094.0,53.0,1.0,80,0,117247,150,1.0,2021-07-20 21:29:34
87,52.0,75,1095.0,52.0,1.0,87,0,117354,150,1.0,2021-07-20 21:29:35
95,51.0,76,1096.0,51.0,1.0,95,0,117462,150,1.0,2021-07-20 21:29:36
103,50.0,77,1097.0,50.0,1.0,103,0,117569,150,1.0,2021-07-20 21:29:37
111,49.0,78,1098.0,49.0,1.0,111,0,117676,150,1.0,2021-07-20 21:29:38
119,48.0,79,1099.0,48.0,1.0,119,0,117783,150,1.0,2021-07-20 21:29:39
127,47.0,80,1100.0,47.0,1.0,127,0,117890,150,1.0,2021-07-20 21:29:40
134,46.0,81,1101.0,46.0,1.0,134,0,117997,150,1.0,2021-07-20 21:29:41
142,45.0,82,1102.0,45.0,1.0,142,0,118105,150,1.0,2021-07-20 21:29:42
150,44.0,83,1103.0,44.0,1.0,150,0,118212,150,1.0,2021-07-20 21:29:43
158,43.0,84,1104.0,43.0,1.0,158,0,118319,150,1.0,2021-07-20 21:29:44
166,42.0,85,1105.0,42.0,1.0,166,0,118426,150,1.0,2021-07-20 21:29:45
173,41.0,86,1106.0,41.0,1.0,173,0,118533,150,1.0,2021-07-20 21:29:46
181,40.0,87,1107.0,40.0,1.0,181,0,118641,150,1.0,2021-07-20 21:29:47
188,39.0,88,1108.0,39.0,1.0,188,0,118748,150,1.0,2021-07-20 21:29:48
195,38.0,89,1109.0,38.0,1.0,195,0,118855,150,1.0,2021-07-20 21:29:49
201,37.0,90,1110.0,37.0,1.0,201,0,118962,150,1.0,2021-07-20 21:29:50
207,36.0,91,1111.0,36.0,1.0,207,0,119069,150,1.0,2021-07-20 21:29:51
213,35.0,92,1112.0,35.0,1.0,213,0,119176,150,1.0,2021-07-20 21:29:52
219,34.0,93,1113.0,34.0,1.0,219,0,119284,150,1.0,2021-07-20 21:29:53
224,33.0,94,1114.0,33.0,1.0,224,0,119391,150,1.0,2021-07-20 21:29:54
229,32.0,95,1115.0,32.0,1.0,229,0,119498,150,1.0,2021-07-20 21:29:55
234,31.0,96,1116.0,31.0,1.0,234,0,119605,150,1.0,2021-07-20 21:29:56
238,30.0,97,1117.0,30.0,1.0,238,0,119712,150,1.0,2021-07-20 21:29:57
241,29.0,98,1118.0,29.0,1.0,241,0,119819,150,1.0,2021-07-20 21:29:58
245,28.0,99,1119.0,28.0,1.0,245,0,119927,150,1.0,2021-07-20 21:29:59
247,27.0,100,1120.0,27.0,1.0,247,0,120034,150,1.0,2021-07-20 21:30:00
250,26.0,101,1121.0,26.0,1.0,250,0,120141,150,1.0,2021-07-20 21:30:01
251,25.0,102,1122.0,25.0,1.0,251,0,120248,150,1.0,2021-07-20 21:30:02
252,24.0,103,1123.0,24.0,1.0,252,0,120355,150,1.0,2021-07-20 21:30:03
253,23.0,104,1124.0,23.0,1.0,253,0,120462,150,1.0,2021-07-20 21:30:04
254,22.0,105,1125.0,22.0,1.0,254,0,120570,150,1.0,2021-07-20 21:30:05
253,21.0,106,1126.0,21.0,1.0,253,0,120677,150,1.0,2021-07-20 21:30:06
252,20.0,107,1127.0,20.0,1.0,252,0,120784,150,1.0,2021-07-20 21:30:07
251,19.0,108,1128.0,19.0,1.0,251,0,120891,150,1.0,2021-07-20 21:30:08
250,18.0,109,1129.0,18.0,1.0,250,0,120998,150,1.0,2021-07-20 21:30:09
247,17.0,110,1130.0,17.0,1.0,247,0,121105,150,1.0,2021-07-20 21:30:10
245,16.0,111,1131.0,16.0,1.0,245,0,121213,150,1.0,2021-07-20 21:30:11
241,15.0,112,1132.0,15.0,1.0,241,0,121320,150,1.0,2021-07-20 21:30:12
238,14.0,113,1133.0,14.0,1.0,238,0,121427,150,1.0,2021-07-20 21:30:13
234,13.0,114,1134.0,13.0,1.0,234,0,121534,150,1.0,2021-07-20 21:30:14
229,12.0,115,1135.0,12.0,1.0,229,0,121641,150,1.0,2021-07-20 21:30:15
224,11.0,116,1136.0,11.0,1.0,224,0,121749,150,1.0,2021-07-20 21:30:16
219,10.0,117,1137.0,10.0,1.0,219,0,121856,150,1.0,2021-07-20 21:30:17
213,9.0,118,1138.0,9.0,1.0,213,0,121963,150,1.0,2021-07-20 21:30:18
207,8.0,119,1139.0,8.0,1.0,207,0,122070,150,1.0,2021-07-20 21:30:19
201,7.0,120,1140.0,7.0,1.0,201,0,122177,150,1.0,2021-07-20 21:30:20
195,6.0,121,1141.0,6.0,1.0,195,0,122284,150,1.0,2021-07-20 21:30:21
188,5.0,122,1142.0,5.0,1.0,188,0,122392,150,1.0,2021-07-20 21:30:22
181,4.0,123,1143.0,4.0,1.0,181,0,122499,150,1.0,2021-07-20 21:30:23
173,3.0,124,1144.0,3.0,1.0,173,0,122606,150,1.0,2021-07-20 21:30:24
166,2.0,125,1145.0,2.0,1.0,166,0,122713,150,1.0,2021-07-20 21:30:25
158,1.0,126,1146.0,1.0,1.0,158,0,122820,150,1.0,2021-07-20 21:30:26
150,0.0,127,1147.0,0.0,1.0,150,0,122927,250,1.0,2021-07-20 21:30:27
142,1.0,128,1148.0,1.0,1.0,142,0,123035,250,1.0,2021-07-20 21:30:28
134,2.0,129,1149.0,2.0,1.0,134,0,123142,250,1.0,2021-07-20 21:30:29
127,3.0,130,1150.0,3.0,1.0,127,0,123249,250,1.0,2021-07-20 21:30:30
119,4.0,131,1151.0,4.0,1.0,119,0,123356,250,1.0,2021-07-20 21:30:31
111,5.0,132,1152.0,5.0,1.0,111,0,123463,250,1.0,2021-07-20 21:30:32
103,6.0,133,1153.0,6.0,1.0,103,0,123570,250,1.0,2021-07-20 21:30:33
95,7.0,134,1154.0,7.0,1.0,95,0,123678,250,1.0,2021-07-20 21:30:34
87,8.0,135,1155.0,8.0,1.0,87,0,123785,250,1.0,2021-07-20 21:30:35
80,9.0,136,1156.0,9.0,1.0,80,0,123892,250,1.0,2021-07-20 21:30:36
72,10.0,137,1157.0,10.0,1.0,72,0,123999,250,1.0,2021-07-20 21:30:37
65,11.0,138,1158.0,11.0,1.0,65,0,124106,250,1.0,2021-07-20 21:30:38
58,12.0,139,1159.0,12.0,1.0,58,0,124214,250,1.0,2021-07-20 21:30:39
52,13.0,140,1160.0,13.0,1.0,52,0,124321,250,1.0,2021-07-20 21:30:40
46,14.0,141,1161.0,14.0,1.0,46,0,124428,250,1.0,2021-07-20 21:30:41
40,15.0,142,1162.0,15.0,1.0,40,0,124535,250,1.0,2021-07-20 21:30:42
34,16.0,143,1163.0,16.0,1.0,34,0,124642,250,1.0,2021-07-20 21:30:43
29,17.0,144,1164.0,17.0,1.0,29,0,124749,250,1.0,2021-07-20 21:30:44
24,18.0,145,1165.0,18.0,1.0,24,0,124857,250,1.0,2021-07-20 21:30:45
19,19.0,146,1166.0,19.0,1.0,19,0,124964,250,1.0,2021-07-20 21:30:46
15,20.0,147,1167.0,20.0,1.0,15,0,125071,250,1.0,2021-07-20 21:30:47
12,21.0,148,1168.0,21.0,1.0,12,0,125178,250,1.0,2021-07-20 21:30:48
8,22.0,149,1169.0,22.0,1.0,8,0,125285,250,1.0,2021-07-20 21:30:49
6,23.0,150,1170.0,23.0,1.0,6,0,125392,250,1.0,2021-07-20 21:30:50
3,24.0,151,1171.0,24.0,1.0,3,0,125500,250,1.0,2021-07-20 21:30:51
2,25.0,152,1172.0,25.0,1.0,2,0,125607,250,1.0,2021-07-20 21:30:52
1,26.0,153,1173.0,26.0,1.0,1,0,125714,250,1.0,2021-07-20 21:30:53
0,27.0,154,1174.0,27.0,1.0,0,0,125821,250,1.0,2021-07-20 21:30:54
0,28.0,155,1175.0,28.0,1.0,0,0,125928,250,1.0,2021-07-20 21:30:55
0,29.0,156,1176.0,29.0,1.0,0,0,126035,250,1.0,2021-07-20 21:30:56
1,30.0,157,1177.0,30.0,1.0,1,0,126143,250,1.0,2021-07-20 21:30:57
2,31.0,158,1178.0,31.0,1.0,2,0,126250,250,1.0,2021-07-20 21:30:58
3,32.0,159,1179.0,32.0,1.0,3,0,126357,250,1.0,2021-07-20 21:30:59
6,33.0,160,1180.0,33.0,1.0,6,0,126464,250,1.0,2021-07-20 21:31:00
8,34.0,161,1181.0,34.0,1.0,8,0,126571,250,1.0,2021-07-20 21:31:01
12,35.0,162,1182.0,35.0,1.0,12,0,126678,250,1.0,2021-07-20 21:31:02
15,36.0,163,1183.0,36.0,1.0,15,0,126786,250,1.0,2021-07-20 21:31:03
19,37.0,164,1184.0,37.0,1.0,19,0,126893,250,1.0,2021-07-20 21:31:04
24,38.0,165,1185.0,38.0,1.0,24,0,127000,250,1.0,2021-07-20 21:31:05
29,39.0,166,1186.0,39.0,1.0,29,0,127107,250,1.0,2021-07-20 21:31:06
34,40.0,167,1187.0,40.0,1.0,34,0,127214,250,1.0,2021-07-20 21:31:07
40,41.0,168,1188.0,41.0,1.0,40,0,127322,250,1.0,2021-07-20 21:31:08
46,42.0,169,1189.0,42.0,1.0,46,0,127429,250,1.0,2021-07-20 21:31:09
52,43.0,170,1190.0,43.0,1.0,52,0,127536,250,1.0,2021-07-20 21:31:10
58,44.0,171,1191.0,44.0,1.0,58,0,127643,250,1.0,2021-07-20 21:31:11
65,45.0,172,1192.0,45.0,1.0,65,0,127750,250,1.0,2021-07-20 21:31:12
72,46.0,173,1193.0,46.0,1.0,72,0,127857,250,1.0,2021-07-20 21:31:13
80,47.0,174,1194.0,47.0,1.0,80,0,127965,250,1.0,2021-07-20 21:31:14
87,48.0,175,1195.0,48.0,1.0,87,0,128072,250,1.0,2021-07-20 21:31:15
95,49.0,176,1196.0,49.0,1.0,95,0,128179,250,1.0,2021-07-20 21:31:16
103,50.0,177,1197.0,50.0,1.0,103,0,128286,250,1.0,2021-07-20 21:31:17
111,51.0,178,1198.0,51.0,1.0,111,0,128393,250,1.0,2021-07-20 21:31:18
119,52.0,179,1199.0,52.0,1.0,119,0,128500,250,1.0,2021-07-20 21:31:19
126,53.0,180,1200.0,53.0,1.0,126,0,128608,250,1.0,2021-07-20 21:31:20
134,54.0,181,1201.0,54.0,1.0,134,0,128715,250,1.0,2021-07-20 21:31:21
142,55.0,182,1202.0,55.0,1.0,142,0,128822,250,1.0,2021-07-20 21:31:22
150,56.0,183,1203.0,56.0,1.0,150,0,128929,250,1.0,2021-07-20 21:31:23
158,57.0,184,1204.0,57.0,1.0,158,0,129036,250,1.0,2021-07-20 21:31:24
166,58.0,185,1205.0,58.0,1.0,166,0,129143,250,1.0,2021-07-20 21:31:25
173,59.0,186,1206.0,59.0,1.0,173,0,129251,250,1.0,2021-07-20 21:31:26
181,60.0,187,1207.0,60.0,1.0,181,0,129358,250,1.0,2021-07-20 21:31:27
188,61.0,188,1208.0,61.0,1.0,188,0,129465,250,1.0,2021-07-20 21:31:28
195,62.0,189,1209.0,62.0,1.0,195,0,129572,250,1.0,2021-07-20 21:31:29
201,63.0,190,1210.0,63.0,1.0,201,0,129679,250,1.0,2021-07-20 21:31:30
207,64.0,191,1211.0,64.0,1.0,207,0,129787,250,1.0,2021-07-20 21:31:31
213,65.0,192,1212.0,65.0,1.0,213,0,129894,250,1.0,2021-07-20 21:31:32
219,66.0,193,1213.0,66.0,1.0,219,0,130001,250,1.0,2021-07-20 21:31:33
224,67.0,194,1214.0,67.0,1.0,224,0,130108,250,1.0,2021-07-20 21:31:34
229,68.0,195,1215.0,68.0,1.0,229,0,130215,250,1.0,2021-07-20 21:31:35
234,69.0,196,1216.0,69.0,1.0,234,0,130322,250,1.0,2021-07-20 21:31:36
238,70.0,197,1217.0,70.0,1.0,238,0,130430,250,1.0,2021-07-20 21:31:37
241,71.0,198,1218.0,71.0,1.0,241,0,130537,250,1.0,2021-07-20 21:31:38
245,72.0,199,1219.0,72.0,1.0,245,0,130644,250,1.0,2021-07-20 21:31:39
247,73.0,200,1220.0,73.0,1.0,247,0,130751,250,1.0,2021-07-20 21:31:40
250,74.0,201,1221.0,74.0,1.0,250,0,130858,250,1.0,2021-07-20 21:31:41
251,75.0,202,1222.0,75.0,1.0,251,0,130965,250,1.0,2021-07-20 21:31:42
252,76.0,203,1223.0,76.0,1.0,252,0,131073,250,1.0,2021-07-20 21:31:43
253,77.0,204,1224.0,77.0,1.0,253,0,131180,250,1.0,2021-07-20 21:31:44
254,78.0,205,1225.0,78.0,1.0,254,0,131287,250,1.0,2021-07-20 21:31:45
253,79.0,206,1226.0,79.0,1.0,253,0,131394,250,1.0,2021-07-20 21:31:46
252,80.0,207,1227.0,80.0,1.0,252,0,131501,250,1.0,2021-07-20 21:31:47
251,81.0,208,1228.0,81.0,1.0,251,0,131608,250,1.0,2021-07-20 21:31:48
250,82.0,209,1229.0,82.0,1.0,250,0,131716,250,1.0,2021-07-20 21:31:49
247,83.0,210,1230.0,83.0,1.0,247,0,131823,250,1.0,2021-07-20 21:31:50
245,84.0,211,1231.0,84.0,1.0,245,0,131930,250,1.0,2021-07-20 21:31:51
241,85.0,212,1232.0,85.0,1.0,241,0,132037,250,1.0,2021-07-20 21:31:52
238,86.0,213,1233.0,86.0,1.0,238,0,132144,250,1.0,2021-07-20 21:31:53
234,87.0,214,1234.0,87.0,1.0,234,0,132251,250,1.0,2021-07-20 21:31:54
229,88.0,215,1235.0,88.0,1.0,229,0,132359,250,1.0,2021-07-20 21:31:55
224,89.0,216,1236.0,89.0,1.0,224,0,132466,250,1.0,2021-07-20 21:31:56
219,90.0,217,1237.0,90.0,1.0,219,0,132573,250,1.0,2021-07-20 21:31:57
213,91.0,218,1238.0,91.0,1.0,213,0,132680,250,1.0,2021-07-20 21:31:58
207,92.0,219,1239.0,92.0,1.0,207,0,132787,250,1.0,2021-07-20 21:31:59
201,93.0,220,1240.0,93.0,1.0,201,0,132895,250,1.0,2021-07-20 21:32:00
195,94.0,221,1241.0,94.0,1.0,195,0,133002,250,1.0,2021-07-20 21:32:01
188,95.0,222,1242.0,95.0,1.0,188,0,133109,250,1.0,2021-07-20 21:32:02
181,96.0,223,1243.0,96.0,1.0,181,0,133216,250,1.0,2021-07-20 21:32:03
173,97.0,224,1244.0,97.0,1.0,173,0,133323,250,1.0,2021-07-20 21:32:04
166,98.0,225,1245.0,98.0,1.0,166,0,133430,250,1.0,2021-07-20 21:32:05
158,99.0,226,1246.0,99.0,1.0,158,0,133538,250,1.0,2021-07-20 21:32:06
150,100.0,227,1247.0,100.0,1.0,150,0,133645,250,1.0,2021-07-20 21:32:07
142,101.0,228,1248.0,101.0,1.0,142,0,133752,250,1.0,2021-07-20 21:32:08
134,102.0,229,1249.0,102.0,1.0,134,0,133859,250,1.0,2021-07-20 21:32:09
127,103.0,230,1250.0,103.0,1.0,127,0,133966,250,1.0,2021-07-20 21:32:10
119,104.0,231,1251.0,104.0,1.0,119,0,134073,250,1.0,2021-07-20 21:32:11
111,105.0,232,1252.0,105.0,1.0,111,0,134181,250,1.0,2021-07-20 21:32:12
103,106.0,233,1253.0,106.0,1.0,103,0,134288,250,1.0,2021-07-20 21:32:13
95,107.0,234,1254.0,107.0,1.0,95,0,134395,250,1.0,2021-07-20 21:32:14
87,108.0,235,1255.0,108.0,1.0,87,0,134502,250,1.0,2021-07-20 21:32:15
80,109.0,236,1256.0,109.0,1.0,80,0,134609,250,1.0,2021-07-20 21:32:16
72,110.0,237,1257.0,110.0,1.0,72,0,134716,250,1.0,2021-07-20 21:32:17
65,111.0,238,1258.0,111.0,1.0,65,0,134824,250,1.0,2021-07-20 21:32:18
58,112.0,239,1259.0,112.0,1.0,58,0,134931,250,1.0,2021-07-20 21:32:19
52,113.0,240,1260.0,113.0,1.0,52,0,135038,250,1.0,2021-07-20 21:32:20
46,114.0,241,1261.0,114.0,1.0,46,0,135145,250,1.0,2021-07-20 21:32:21
40,115.0,242,1262.0,115.0,1.0,40,0,135252,250,1.0,2021-07-20 21:32:22
34,116.0,243,1263.0,116.0,1.0,34,0,135359,250,1.0,2021-07-20 21:32:23
29,117.0,244,1264.0,117.0,1.0,29,0,135467,250,1.0,2021-07-20 21:32:24
24,118.0,245,1265.0,118.0,1.0,24,0,135574,250,1.0,2021-07-20 21:32:25
19,119.0,246,1266.0,119.0,1.0,19,0,135681,250,1.0,2021-07-20 21:32:26
15,120.0,247,1267.0,120.0,1.0,15,0,135788,250,1.0,2021-07-20 21:32:27
12,121.0,248,1268.0,121.0,1.0,12,0,135895,250,1.0,2021-07-20 21:32:28
8,122.0,249,1269.0,122.0,1.0,8,0,136003,250,1.0,2021-07-20 21:32:29
6,123.0,250,1270.0,123.0,1.0,6,0,136110,250,1.0,2021-07-20 21:32:30
3,124.0,251,1271.0,124.0,1.0,3,0,136217,250,1.0,2021-07-20 21:32:31
2,125.0,252,1272.0,125.0,1.0,2,0,136324,250,1.0,2021-07-20 21:32:32
1,126.0,253,1273.0,126.0,1.0,1,0,136431,250,1.0,2021-07-20 21:32:33
0,127.0,254,1274.0,127.0,1.0,0,0,136538,250,1.0,2021-07-20 21:32:34
0,127.0,0,1275.0,127.0,1.0,0,0,136646,150,1.0,2021-07-20 21:32:35
0,126.0,1,1276.0,126.0,1.0,0,0,136753,150,1.0,2021-07-20 21:32:36
1,125.0,2,1277.0,125.0,1.0,1,0,136860,150,1.0,2021-07-20 21:32:37
2,124.0,3,1278.0,124.0,1.0,2,0,136967,150,1.0,2021-07-20 21:32:38
3,123.0,4,1279.0,123.0,1.0,3,0,137074,150,1.0,2021-07-20 21:32:39
6,122.0,5,1280.0,122.0,1.0,6,0,137181,150,1.0,2021-07-20 21:32:40
8,121.0,6,1281.0,121.0,1.0,8,0,137289,150,1.0,2021-07-20 21:32:41
12,120.0,7,1282.0,120.0,1.0,12,0,137396,150,1.0,2021-07-20 21:32:42
15,119.0,8,1283.0,119.0,1.0,15,0,137503,150,1.0,2021-07-20 21:32:43
19,118.0,9,1284.0,118.0,1.0,19,0,137610,150,1.0,2021-07-20 21:32:44
24,117.0,10,1285.0,117.0,1.0,24,0,137717,150,1.0,2021-07-20 21:32:45
29,116.0,11,1286.0,116.0,1.0,29,0,137824,150,1.0,2021-07-20 21:32:46
34,115.0,12,1287.0,115.0,1.0,34,0,137932,150,1.0,2021-07-20 21:32:47
40,114.0,13,1288.0,114.0,1.0,40,0,138039,150,1.0,2021-07-20 21:32:48
46,113.0,14,1289.0,113.0,1.0,46,0,138146,150,1.0,2021-07-20 21:32:49
52,112.0,15,1290.0,112.0,1.0,52,0,138253,150,1.0,2021-07-20 21:32:50
58,111.0,16,1291.0,111.0,1.0,58,0,138360,150,1.0,2021-07-20 21:32:51
65,110.0,17,1292.0,110.0,1.0,65,0,138468,150,1.0,2021-07-20 21:32:52
72,109.0,18,1293.0,109.0,1.0,72,0,138575,150,1.0,2021-07-20 21:32:53
80,108.0,19,1294.0,108.0,1.0,80,0,138682,150,1.0,2021-07-20 21:32:54
87,107.0,20,1295.0,107.0,1.0,87,0,138789,150,1.0,2021-07-20 21:32:55
95,106.0,21,1296.0,106.0,1.0,95,0,138896,150,1.0,2021-07-20 21:32:56
103,105.0,22,1297.0,105.0,1.0,103,0,139003,150,1.0,2021-07-20 21:32:57
111,104.0,23,1298.0,104.0,1.0,111,0,139111,150,1.0,2021-07-20 21:32:58
119,103.0,24,1299.0,103.0,1.0,119,0,139218,150,1.0,2021-07-20 21:32:59
126,102.0,25,1300.0,102.0,1.0,126,0,139325,150,1.0,2021-07-20 21:33:00
134,101.0,26,1301.0,101.0,1.0,134,0,139432,150,1.0,2021-07-20 21:33:01
142,100.0,27,1302.0,100.0,1.0,142,0,139539,150,1.0,2021-07-20 21:33:02
150,99.0,28,1303.0,99.0,1.0,150,0,139646,150,1.0,2021-07-20 21:33:03
158,98.0,29,1304.0,98.0,1.0,158,0,139754,150,1.0,2021-07-20 21:33:04
166,97.0,30,1305.0,97.0,1.0,166,0,139861,150,1.0,2021-07-20 21:33:05
173,96.0,31,1306.0,96.0,1.0,173,0,139968,150,1.0,2021-07-20 21:33:06
181,95.0,32,1307.0,95.0,1.0,181,0,140075,150,1.0,2021-07-20 21:33:07
188,94.0,33,1308.0,94.0,1.0,188,0,140182,150,1.0,2021-07-20 21:33:08
195,93.0,34,1309.0,93.0,1.0,195,0,140289,150,1.0,2021-07-20 21:33:09
201,92.0,35,1310.0,92.0,1.0,201,0,140397,150,1.0,2021-07-20 21:33:10
207,91.0,36,1311.0,91.0,1.0,207,0,140504,150,1.0,2021-07-20 21:33:11
213,90.0,37,1312.0,90.0,1.0,213,0,140611,150,1.0,2021-07-20 21:33:12
219,89.0,38,1313.0,89.0,1.0,219,0,140718,150,1.0,2021-07-20 21:33:13
224,88.0,39,1314.0,88.0,1.0,224,0,140825,150,1.0,2021-07-20 21:33:14
229,87.0,40,1315.0,87.0,1.0,229,0,140932,150,1.0,2021-07-20 21:33:15
234,86.0,41,1316.0,86.0,1.0,234,0,141040,150,1.0,2021-07-20 21:33:16
238,85.0,42,1317.0,85.0,1.0,238,0,141147,150,1.0,2021-07-20 21:33:17
241,84.0,43,1318.0,84.0,1.0,241,0,141254,150,1.0,2021-07-20 21:33:18
245,83.0,44,1319.0,83.0,1.0,245,0,141361,150,1.0,2021-07-20 21:33:19
247,82.0,45,1320.0,82.0,1.0,247,0,141468,150,1.0,2021-07-20 21:33:20
250,81.0,46,1321.0,81.0,1.0,250,0,141576,150,1.0,2021-07-20 21:33:21
251,80.0,47,1322.0,80.0,1.0,251,0,141683,150,1.0,2021-07-20 21:33:22
252,79.0,48,1323.0,79.0,1.0,252,0,141790,150,1.0,2021-07-20 21:33:23
253,78.0,49,1324.0,78.0,1.0,253,0,141897,150,1.0,2021-07-20 21:33:24
254,77.0,50,1325.0,77.0,1.0,254,0,142004,150,1.0,2021-07-20 21:33:25
253,76.0,51,1326.0,76.0,1.0,253,0,142111,150,1.0,2021-07-20 21:33:26
252,75.0,52,1327.0,75.0,1.0,252,0,142219,150,1.0,2021-07-20 21:33:27
251,74.0,53,1328.0,74.0,1.0,251,0,142326,150,1.0,2021-07-20 21:33:28
250,73.0,54,1329.0,73.0,1.0,250,0,142433,150,1.0,2021-07-20 21:33:29
247,72.0,55,1330.0,72.0,1.0,247,0,142540,150,1.0,2021-07-20 21:33:30
245,71.0,56,1331.0,71.0,1.0,245,0,142647,150,1.0,2021-07-20 21:33:31
241,70.0,57,1332.0,70.0,1.0,241,0,142754,150,1.0,2021-07-20 21:33:32
238,69.0,58,1333.0,69.0,1.0,238,0,142862,150,1.0,2021-07-20 21:33:33
234,68.0,59,1334.0,68.0,1.0,234,0,142969,150,1.0,2021-07-20 21:33:34
229,67.0,60,1335.0,67.0,1.0,229,0,143076,150,1.0,2021-07-20 21:33:35
224,66.0,61,1336.0,66.0,1.0,224,0,143183,150,1.0,2021-07-20 21:33:36
219,65.0,62,1337.0,65.0,1.0,219,0,143290,150,1.0,2021-07-20 21:33:37
213,64.0,63,1338.0,64.0,1.0,213,0,143397,150,1.0,2021-07-20 21:33:38
207,63.0,64,1339.0,63.0,1.0,207,0,143505,150,1.0,2021-07-20 21:33:39
